arrival_rate_rps,trial,policy,n_requests,mean_latency_s,p50_latency_s,p90_latency_s,mean_wait_s,p90_wait_s,mean_batch_size,mean_hetero_penalty,throughput_rps
0.2,17,lane_split_window,300,4.776704769979395,4.351505807660146,9.838237369715397,1.686923718589361,5.272354057795963,1.32,1.0167628168290466,25.509876426733218
0.2,17,length_similarity_window,300,4.767464337600228,4.321200000000033,9.829361241898164,1.7183590713029506,5.455547615319022,1.2133333333333334,1.0037769751804375,23.480044789608243
0.2,17,full_rules_continuous,300,4.907737759164573,4.407516301127089,9.838247428148723,1.9224345089901893,5.655513683338856,1.1666666666666667,1.0026958673304454,25.547865754470788
0.2,18,fifo_mixed_window,300,4.375209442475839,4.2533000000000385,8.847729971286755,1.1981597030410072,4.195582974473588,1.5133333333333334,1.0271375353261138,32.6748637271312
0.2,18,lane_split_window,300,4.441865724253484,4.114340474217968,8.866885180010955,1.5559135292338906,4.910612070441733,1.34,1.0148199330214258,27.185035072473248
0.2,18,length_similarity_window,300,4.344433139660595,3.8122888256318674,8.62774323636346,1.528981127536519,4.90119135983885,1.26,1.0034167622753625,23.92243072658295
0.2,18,full_rules_continuous,300,4.465669233167476,4.1701903424570474,9.28897206788276,1.6703002164141396,5.207605186667928,1.2066666666666668,1.0027726655207254,23.92243072658295
0.2,19,fifo_mixed_window,300,4.8486558739253764,5.031670809773376,8.961564279008872,1.2516362621447465,3.871393216726798,1.6733333333333333,1.0313009009101928,67.48658432870786
0.2,19,lane_split_window,300,4.935208595523861,4.6822978912724125,9.628960808634172,1.8414820273745374,5.379996688820769,1.4466666666666668,1.017688755697026,59.9443881497809
0.2,19,length_similarity_window,300,5.142322776457457,4.945054569551703,9.862395992557593,2.02496642563014,5.950330620346507,1.22,1.0044170632364782,47.54211246083433
0.2,19,full_rules_continuous,300,5.2923132358088285,5.197900000000001,10.57922873077058,2.2632013482639435,6.815110673890014,1.1866666666666668,1.003172416165854,43.58860474101877
0.2,20,fifo_mixed_window,300,4.3130120203903015,4.047003925476453,8.351868862686803,1.0197969041366013,3.6043430308927564,1.4466666666666668,1.0221414533144386,65.02131146977766
0.2,20,lane_split_window,300,4.220146627009208,3.8398799999241646,8.193598442162505,1.2254042258277476,4.049811349354369,1.3266666666666667,1.0108475980734644,93.12222285295444
0.2,20,length_similarity_window,300,4.309768536791559,3.945059495793771,8.388395428807753,1.350636007414825,4.456406166987742,1.1866666666666668,1.002241787453462,89.58015981213673
0.2,20,full_rules_continuous,300,4.322342342342191,3.8753125299344333,8.532486964475806,1.3859079794131177,4.627623182055612,1.18,1.0020537393111282,89.58015981213673
0.2,21,fifo_mixed_window,300,4.029550801538918,3.5817999999999657,8.348399999999975,1.0352343252751843,3.6601973762903577,1.3,1.020612685544274,29.173183911028065
0.2,21,lane_split_window,300,3.9601573905976464,3.465168493609781,8.062014853647977,1.305485793873812,4.419937405156051,1.1866666666666668,1.0076448305074857,27.53406043159307
0.2,21,length_similarity_window,300,3.9994734996958763,3.5556796647567666,8.258946348221798,1.3407366989770664,4.375024902181014,1.12,1.0020230796381253,27.53406043159307
0.2,21,full_rules_continuous,300,4.049838314286073,3.569871551244205,8.293177981805481,1.4350636647068533,4.790415218657328,1.0933333333333333,1.0014943941445218,27.53406043159307
0.2,22,fifo_mixed_window,300,4.49537435052279,4.32120000000009,8.822974587584874,1.1938569363319125,4.193363946086245,1.4333333333333333,1.0236182929323256,47.167367563852544
